width,height,aspect_ratio_hw,mean_intensity,std_intensity,q25,median,q75,entropy,edge_density,hf_energy,dataset,path
718,500,0.6963788300835655,58.98413091922006,35.4008706829113,32.0,50.0,78.0,6.922687717622411,0.02078075257907726,117.18601616105083,TN5000,data_raw/TN5000_forReview/JPEGImages\003400.jpg
718,500,0.6963788300835655,68.22855431754874,40.44446207118536,38.0,58.0,91.0,7.162638088790364,0.02998465550347557,119.8500657051209,TN5000,data_raw/TN5000_forReview/JPEGImages\003401.jpg
718,500,0.6963788300835655,43.039200557103065,38.40102001207954,16.0,33.0,62.0,6.599134812905207,0.025487516176006128,140.52774612362785,TN5000,data_raw/TN5000_forReview/JPEGImages\003402.jpg
718,500,0.6963788300835655,48.59335097493036,46.67515600512165,15.0,34.0,71.0,6.787943503447002,0.04029816956087908,167.54518044671727,TN5000,data_raw/TN5000_forReview/JPEGImages\003403.jpg
718,500,0.6963788300835655,80.81283008356546,48.818228515473145,54.0,75.0,108.0,6.916591554132751,0.03956308712264138,184.3210092907883,TN5000,data_raw/TN5000_forReview/JPEGImages\003404.jpg
718,500,0.6963788300835655,45.49395543175488,46.677212470543886,7.0,16.0,86.0,6.523461159498941,0.010771892459954777,78.38887752255565,TN5000,data_raw/TN5000_forReview/JPEGImages\003405.jpg
718,500,0.6963788300835655,42.83349025069638,44.82349238389909,6.0,16.0,78.0,6.51148449896969,0.01272559065131658,81.15776783964044,TN5000,data_raw/TN5000_forReview/JPEGImages\003406.jpg
718,500,0.6963788300835655,45.840894150417824,46.27005520256492,7.0,20.0,85.0,6.59849421311049,0.013756942057056932,85.50022423755208,TN5000,data_raw/TN5000_forReview/JPEGImages\003407.jpg
718,500,0.6963788300835655,43.82022005571031,47.098668724351135,7.0,16.0,77.0,6.591952288625652,0.013510982914224545,77.03032429291136,TN5000,data_raw/TN5000_forReview/JPEGImages\003408.jpg
718,500,0.6963788300835655,44.61015320334262,54.262270090812486,6.0,14.0,75.0,6.493658029099653,0.022577931315909364,115.39378014157258,TN5000,data_raw/TN5000_forReview/JPEGImages\003409.jpg
718,500,0.6963788300835655,46.88348467966574,45.0294499511019,11.0,28.0,75.0,6.882584799901569,0.017745393157304848,94.72173908858099,TN5000,data_raw/TN5000_forReview/JPEGImages\003410.jpg
718,500,0.6963788300835655,92.16929247910863,61.09152536134401,44.0,81.0,131.0,7.773610882186167,0.011520949849489774,71.87620086355209,TN5000,data_raw/TN5000_forReview/JPEGImages\003411.jpg
718,500,0.6963788300835655,97.84652367688022,57.703443647728186,57.0,92.0,130.0,7.724879056080949,0.013209123966202978,84.57996487493332,TN5000,data_raw/TN5000_forReview/JPEGImages\003412.jpg
818,628,0.7677261613691931,43.69495662872004,49.265094108894104,0.0,21.0,84.0,5.062258474324576,0.016409667765720073,231.93071411982004,TN5000,data_raw/TN5000_forReview/JPEGImages\003413.jpg
718,500,0.6963788300835655,66.76655710306407,56.961271358493995,13.0,59.0,106.0,7.326663864887786,0.015372446427024202,89.59903997808475,TN5000,data_raw/TN5000_forReview/JPEGImages\003414.jpg
718,500,0.6963788300835655,76.53591086350976,52.93049494731841,18.0,82.0,118.0,7.250246259030051,0.010774687450214235,87.09230809003482,TN5000,data_raw/TN5000_forReview/JPEGImages\003415.jpg
718,500,0.6963788300835655,53.858139275766014,41.74060177498289,19.0,46.0,78.0,7.103023816120839,0.0231201594262444,110.2098002813629,TN5000,data_raw/TN5000_forReview/JPEGImages\003416.jpg
818,628,0.7677261613691931,51.02194843723234,43.283981914353674,12.0,52.0,68.0,6.386448218719,0.023751656876697138,267.0164726857278,TN5000,data_raw/TN5000_forReview/JPEGImages\003417.jpg
818,628,0.7677261613691931,59.37411816921807,43.06934997919888,36.0,57.0,72.0,6.676003838654467,0.02204548870786067,252.72646961386326,TN5000,data_raw/TN5000_forReview/JPEGImages\003418.jpg
818,628,0.7677261613691931,52.57609829785246,61.69097019109682,0.0,23.0,98.0,5.262083744427985,0.02499907273469085,238.5151082203198,TN5000,data_raw/TN5000_forReview/JPEGImages\003419.jpg
818,628,0.7677261613691931,49.50357209599302,62.26166966760422,0.0,14.0,88.0,5.314284194382758,0.02596733293119301,229.97894647127512,TN5000,data_raw/TN5000_forReview/JPEGImages\003420.jpg
818,628,0.7677261613691931,47.34429360098422,43.785597554874066,12.0,39.0,70.0,6.522955935318592,0.019521374929479033,263.37888258285057,TN5000,data_raw/TN5000_forReview/JPEGImages\003421.jpg
718,500,0.6963788300835655,34.5373147632312,32.804844406308256,7.0,27.0,55.0,6.428418870860926,0.006870086057750089,63.620991448669294,TN5000,data_raw/TN5000_forReview/JPEGImages\003422.jpg
718,500,0.6963788300835655,64.65693314763232,40.113176189633755,38.0,58.0,83.0,7.188327302850972,0.02781294807187597,118.3886320575903,TN5000,data_raw/TN5000_forReview/JPEGImages\003423.jpg
718,500,0.6963788300835655,57.23683008356546,38.41405500357812,28.0,53.0,75.0,7.1065552840198025,0.02571111539676284,108.07790083291314,TN5000,data_raw/TN5000_forReview/JPEGImages\003424.jpg
718,500,0.6963788300835655,62.19706963788301,49.77010568428838,11.0,57.0,109.0,7.070221362622914,0.0065654321194690635,73.3210182244788,TN5000,data_raw/TN5000_forReview/JPEGImages\003425.jpg
718,500,0.6963788300835655,60.972459610027855,47.26329759996378,12.0,58.0,102.0,7.094230402224272,0.004572604064474835,59.72856659596687,TN5000,data_raw/TN5000_forReview/JPEGImages\003426.jpg
718,500,0.6963788300835655,76.22044011142061,36.558224511268726,45.0,71.0,95.0,6.946527050552352,0.02839430604584343,134.04725745227714,TN5000,data_raw/TN5000_forReview/JPEGImages\003427.jpg
718,500,0.6963788300835655,52.276782729805014,47.834832720560925,12.0,41.0,73.0,7.062397797477974,0.011381200336516828,86.15713070337021,TN5000,data_raw/TN5000_forReview/JPEGImages\003428.jpg
718,500,0.6963788300835655,55.27407242339833,48.28041424456781,13.0,46.0,82.0,7.14860509479691,0.01580287492698088,98.35125140938555,TN5000,data_raw/TN5000_forReview/JPEGImages\003429.jpg
718,500,0.6963788300835655,74.03497493036211,36.31682701429956,52.0,70.0,89.0,7.056715525693661,0.013435518177219153,79.74791756109907,TN5000,data_raw/TN5000_forReview/JPEGImages\003430.jpg
718,500,0.6963788300835655,71.86240947075208,53.14699766990954,20.0,72.0,113.0,7.3461529775500605,0.015844799780872762,106.1226204247413,TN5000,data_raw/TN5000_forReview/JPEGImages\003431.jpg
718,500,0.6963788300835655,58.445309192200554,41.772408967844115,15.0,61.0,89.0,7.016547737318726,0.005995254106539439,77.4144287806273,TN5000,data_raw/TN5000_forReview/JPEGImages\003432.jpg
718,500,0.6963788300835655,52.448771587743735,39.61599462648739,17.0,48.0,75.0,7.018132689549191,0.018832644368234376,100.91561809486784,TN5000,data_raw/TN5000_forReview/JPEGImages\003433.jpg
498,429,0.8614457831325302,73.24244296533453,43.00743074361312,36.0,71.0,100.0,7.272711399641828,0.025362455104458528,167.54081465780735,TN5000,data_raw/TN5000_forReview/JPEGImages\003434.jpg
718,500,0.6963788300835655,55.263395543175484,35.12013804536423,34.0,45.0,73.0,6.781452261791046,0.022099987981541884,112.0467955410625,TN5000,data_raw/TN5000_forReview/JPEGImages\003435.jpg
718,500,0.6963788300835655,64.08617270194986,34.97107034242683,39.0,60.0,83.0,7.077874351079868,0.019707476319445028,115.96165417123758,TN5000,data_raw/TN5000_forReview/JPEGImages\003436.jpg
718,500,0.6963788300835655,70.46545682451253,50.630690584399005,27.0,67.0,105.0,7.425521389136353,0.02587601982207092,108.02842339000941,TN5000,data_raw/TN5000_forReview/JPEGImages\003437.jpg
718,500,0.6963788300835655,64.67960167130919,38.40085776313334,36.0,60.0,86.0,7.13658157421882,0.03172872942537795,143.73411674437438,TN5000,data_raw/TN5000_forReview/JPEGImages\003438.jpg
718,500,0.6963788300835655,64.17662674094707,37.89987333876805,34.0,61.0,85.0,7.106798471372063,0.02903156382500007,126.0732702455233,TN5000,data_raw/TN5000_forReview/JPEGImages\003439.jpg
718,500,0.6963788300835655,56.55225905292479,38.89176608934712,23.0,52.0,79.0,7.067036969536,0.02515491233513051,115.8075758430714,TN5000,data_raw/TN5000_forReview/JPEGImages\003440.jpg
718,500,0.6963788300835655,79.08786072423398,57.290637198208074,20.0,84.0,124.0,7.446023948792522,0.014707238745272973,98.9721093363514,TN5000,data_raw/TN5000_forReview/JPEGImages\003441.jpg
718,500,0.6963788300835655,61.42243175487465,39.698544487434674,29.0,51.0,88.0,7.055758662637297,0.024590324302719804,115.27230654484704,TN5000,data_raw/TN5000_forReview/JPEGImages\003442.jpg
718,500,0.6963788300835655,53.838426183844014,44.08486595688765,15.0,45.0,81.0,7.097896806273559,0.027921952691994868,116.49947542236482,TN5000,data_raw/TN5000_forReview/JPEGImages\003443.jpg
718,500,0.6963788300835655,61.51007520891365,48.26777056845427,13.0,59.0,96.0,7.111589464476035,0.028852684448394696,116.74069044502332,TN5000,data_raw/TN5000_forReview/JPEGImages\003444.jpg
718,500,0.6963788300835655,96.72876880222842,69.97477045685623,21.0,102.0,151.0,7.67640292643642,0.014724008686829727,90.89687715274512,TN5000,data_raw/TN5000_forReview/JPEGImages\003445.jpg
718,500,0.6963788300835655,66.35659331476323,48.07539334903762,11.0,73.0,105.0,7.023855807838006,0.009150798109468589,74.31247531531568,TN5000,data_raw/TN5000_forReview/JPEGImages\003446.jpg
718,500,0.6963788300835655,24.694721448467966,32.09401683221637,0.0,6.0,44.0,5.392096890221253,0.013147634180494881,95.57021369383735,TN5000,data_raw/TN5000_forReview/JPEGImages\003447.jpg
718,500,0.6963788300835655,35.03757103064067,39.74267610887689,2.0,14.0,67.0,6.024723779143661,0.017328939608645465,106.335968184968,TN5000,data_raw/TN5000_forReview/JPEGImages\003448.jpg
718,500,0.6963788300835655,40.00641782729805,44.03072804004363,2.0,22.0,72.0,6.307449072292315,0.018365880994904733,114.861312465101,TN5000,data_raw/TN5000_forReview/JPEGImages\003449.jpg
718,500,0.6963788300835655,37.696030640668525,44.53654955295287,2.0,14.0,71.0,6.166640750171295,0.01958729173828829,115.53037860243536,TN5000,data_raw/TN5000_forReview/JPEGImages\003450.jpg
718,500,0.6963788300835655,63.65338440111421,42.718197732525994,28.0,58.0,86.0,7.195448552979886,0.017753778128083222,106.40430629033094,TN5000,data_raw/TN5000_forReview/JPEGImages\003451.jpg
718,500,0.6963788300835655,60.097646239554315,44.190851219536,12.0,66.0,92.0,7.0126066263211975,0.010973131758635821,109.63247594164775,TN5000,data_raw/TN5000_forReview/JPEGImages\003452.jpg
718,500,0.6963788300835655,51.79903899721448,43.42791403854699,10.0,51.0,81.0,6.898854713275553,0.007722558086885067,80.08799942379673,TN5000,data_raw/TN5000_forReview/JPEGImages\003453.jpg
718,500,0.6963788300835655,37.41478272980501,46.116481592887276,0.0,18.0,56.0,5.935952013689876,0.025272301926027786,114.12399570901997,TN5000,data_raw/TN5000_forReview/JPEGImages\003454.jpg
718,500,0.6963788300835655,42.63398885793872,41.01715467152816,10.0,29.0,66.0,6.813355596451284,0.01561840556985659,80.11181069905565,TN5000,data_raw/TN5000_forReview/JPEGImages\003455.jpg
718,500,0.6963788300835655,58.937818941504176,49.40925310395147,14.0,51.0,86.0,7.222466021914042,0.028807964604243355,103.98614422716068,TN5000,data_raw/TN5000_forReview/JPEGImages\003456.jpg
718,500,0.6963788300835655,75.68856824512535,39.07018734930723,46.0,75.0,98.0,7.222793493087666,0.025358946624071014,129.7180138623937,TN5000,data_raw/TN5000_forReview/JPEGImages\003457.jpg
718,500,0.6963788300835655,61.857551532033426,49.297594576172244,16.0,57.0,92.0,7.2745147514124735,0.012331497024732869,74.86034537800263,TN5000,data_raw/TN5000_forReview/JPEGImages\003458.jpg
718,500,0.6963788300835655,54.57682451253482,48.718664614686276,12.0,46.0,81.0,7.060052577024492,0.020730442754407,118.67901739633045,TN5000,data_raw/TN5000_forReview/JPEGImages\003459.jpg
718,500,0.6963788300835655,55.20605849582173,48.92676756607312,15.0,45.0,80.0,7.053611686297543,0.013592037631748854,70.14718751281085,TN5000,data_raw/TN5000_forReview/JPEGImages\003460.jpg
718,500,0.6963788300835655,46.836860724233986,46.162927897167634,5.0,31.0,85.0,6.548510770911602,0.02413194590016854,153.11556995423356,TN5000,data_raw/TN5000_forReview/JPEGImages\003461.jpg
718,500,0.6963788300835655,41.18779944289694,50.72970869404454,1.0,6.0,84.0,5.777891767998359,0.015447911164029594,104.23450678259134,TN5000,data_raw/TN5000_forReview/JPEGImages\003462.jpg
718,500,0.6963788300835655,37.11487743732591,47.030845130654846,1.0,9.0,66.0,6.009167725984236,0.016979565826213096,105.96715224025598,TN5000,data_raw/TN5000_forReview/JPEGImages\003463.jpg
718,500,0.6963788300835655,63.042275766016715,50.198280868717504,17.0,59.0,91.0,7.292938804331868,0.02348630315023352,119.72567825977367,TN5000,data_raw/TN5000_forReview/JPEGImages\003464.jpg
718,500,0.6963788300835655,81.63158217270195,65.6087524802085,13.0,80.0,127.0,7.502299095478618,0.03543488650942051,130.74268186902898,TN5000,data_raw/TN5000_forReview/JPEGImages\003465.jpg
718,500,0.6963788300835655,44.46074094707521,48.26444421847626,2.0,26.0,80.0,6.341100806828861,0.018782334543564115,112.02805731800524,TN5000,data_raw/TN5000_forReview/JPEGImages\003466.jpg
718,500,0.6963788300835655,73.14890529247911,62.601341682245234,18.0,56.0,118.0,7.4605180858493245,0.018785129533823573,125.29293076729043,TN5000,data_raw/TN5000_forReview/JPEGImages\003467.jpg
498,429,0.8614457831325302,74.07880941013471,28.385753876572263,56.0,72.0,90.0,6.832310892251893,0.020962221929709094,104.55092691257951,TN5000,data_raw/TN5000_forReview/JPEGImages\003468.jpg
718,500,0.6963788300835655,59.31845682451254,47.66813702255188,17.0,52.0,91.0,7.252947327887296,0.03408211122384239,136.14733961179354,TN5000,data_raw/TN5000_forReview/JPEGImages\003469.jpg
718,500,0.6963788300835655,35.5169721448468,45.061118463516515,1.0,6.0,68.0,5.775278651499531,0.015643560482191718,102.61383129898121,TN5000,data_raw/TN5000_forReview/JPEGImages\003470.jpg
718,500,0.6963788300835655,65.87756545961003,46.89100478895266,28.0,61.0,90.0,7.337615392103855,0.011649519401424885,70.00126146033706,TN5000,data_raw/TN5000_forReview/JPEGImages\003471.jpg
718,500,0.6963788300835655,58.74967688022284,33.06925578492165,36.0,47.0,73.0,6.7052498891834915,0.027410469474513883,113.00040680612335,TN5000,data_raw/TN5000_forReview/JPEGImages\003472.jpg
718,500,0.6963788300835655,49.42959888579387,34.199789321633574,28.0,39.0,62.0,6.787163079442989,0.024537219487790085,97.06035222983633,TN5000,data_raw/TN5000_forReview/JPEGImages\003473.jpg
718,500,0.6963788300835655,74.93005849582173,38.89316546496514,46.0,64.0,93.0,6.995813275375218,0.027606118792676007,99.12643557994843,TN5000,data_raw/TN5000_forReview/JPEGImages\003474.jpg
718,500,0.6963788300835655,68.57860167130919,38.60838854171992,41.0,56.0,87.0,6.998354555130174,0.028573185422448803,107.68302489511102,TN5000,data_raw/TN5000_forReview/JPEGImages\003475.jpg
718,500,0.6963788300835655,77.31838718662952,38.41623296869023,43.0,70.0,101.0,6.930819538766359,0.024590324302719804,102.49729969527692,TN5000,data_raw/TN5000_forReview/JPEGImages\003476.jpg
718,500,0.6963788300835655,83.63488857938718,47.57107153358941,42.0,88.0,119.0,7.320834740535983,0.011031826554084459,91.07602787770162,TN5000,data_raw/TN5000_forReview/JPEGImages\003477.jpg
718,500,0.6963788300835655,69.17069359331477,55.797867219633716,18.0,63.0,111.0,7.291235573698768,0.01447804954399734,77.87738239672257,TN5000,data_raw/TN5000_forReview/JPEGImages\003478.jpg
718,500,0.6963788300835655,61.31703342618384,40.34917760327614,30.0,56.0,83.0,7.193956432126549,0.024196230676136094,119.93715045585324,TN5000,data_raw/TN5000_forReview/JPEGImages\003479.jpg
718,500,0.6963788300835655,36.76217548746518,34.28252093603459,7.0,30.0,56.0,6.489223307623175,0.016208148514602425,94.67021304678745,TN5000,data_raw/TN5000_forReview/JPEGImages\003480.jpg
919,646,0.7029379760609358,52.37645744971146,47.44870714912459,12.0,41.0,81.0,6.841475352084947,0.010712536521930046,115.64549665904958,TN5000,data_raw/TN5000_forReview/JPEGImages\003481.jpg
718,500,0.6963788300835655,70.224930362117,33.99101580764864,44.0,67.0,92.0,7.051732086534271,0.020769572618039425,118.18825238260402,TN5000,data_raw/TN5000_forReview/JPEGImages\003482.jpg
718,500,0.6963788300835655,68.05735097493036,40.085654746264346,36.0,67.0,94.0,7.246089834909062,0.02743282939658955,130.7762646291672,TN5000,data_raw/TN5000_forReview/JPEGImages\003483.jpg
718,500,0.6963788300835655,55.06192479108635,56.77532812748159,9.0,32.0,93.0,6.909476514978039,0.015920264517878153,84.45601316424202,TN5000,data_raw/TN5000_forReview/JPEGImages\003484.jpg
718,500,0.6963788300835655,66.56019498607242,54.111131987567106,17.0,60.0,100.0,7.3468045144890715,0.023106184474947104,103.04960254655786,TN5000,data_raw/TN5000_forReview/JPEGImages\003485.jpg
718,500,0.6963788300835655,35.925376044568246,39.076707822153104,1.0,26.0,57.0,6.0255218950143945,0.026462967776557298,116.93485021369509,TN5000,data_raw/TN5000_forReview/JPEGImages\003486.jpg
718,500,0.6963788300835655,35.520378830083565,39.10576462675442,2.0,20.0,64.0,6.2059302938728695,0.019559341835693703,110.0894276902514,TN5000,data_raw/TN5000_forReview/JPEGImages\003487.jpg
718,500,0.6963788300835655,35.520378830083565,39.10576462675442,2.0,20.0,64.0,6.2059302938728695,0.019559341835693703,110.0894276902514,TN5000,data_raw/TN5000_forReview/JPEGImages\003488.jpg
718,500,0.6963788300835655,40.0692200557103,38.30058727673326,4.0,34.0,62.0,6.309512815550236,0.021940673536752723,108.54815025605686,TN5000,data_raw/TN5000_forReview/JPEGImages\003489.jpg
718,500,0.6963788300835655,64.37786629526462,38.64739541669863,29.0,62.0,88.0,7.0492459281441935,0.017245089900861696,83.1239573889657,TN5000,data_raw/TN5000_forReview/JPEGImages\003490.jpg
718,500,0.6963788300835655,68.39869359331476,50.71085085456149,19.0,68.0,104.0,7.342034952725344,0.0286346752081569,104.74485047835897,TN5000,data_raw/TN5000_forReview/JPEGImages\003491.jpg
718,500,0.6963788300835655,36.31292200557103,45.418207534425626,4.0,13.0,59.0,6.3351905040564915,0.01964878152399639,68.19180563812137,TN5000,data_raw/TN5000_forReview/JPEGImages\003492.jpg
718,500,0.6963788300835655,55.621345403899724,44.944885649482316,17.0,48.0,81.0,7.1818490563065716,0.028257351523129942,127.87448363958933,TN5000,data_raw/TN5000_forReview/JPEGImages\003493.jpg
718,500,0.6963788300835655,51.54273816155989,47.17363051313073,11.0,40.0,80.0,7.0293782152788715,0.03009366012359447,135.43131565734552,TN5000,data_raw/TN5000_forReview/JPEGImages\003494.jpg
718,500,0.6963788300835655,70.73181894150417,54.74687890856479,17.0,68.0,107.0,7.377912887506757,0.013041424550635441,110.75675184474535,TN5000,data_raw/TN5000_forReview/JPEGImages\003495.jpg
718,500,0.6963788300835655,59.246899721448465,56.69994533483459,7.0,44.0,100.0,6.932350742069435,0.015182387089380994,119.7077518198326,TN5000,data_raw/TN5000_forReview/JPEGImages\003496.jpg
718,500,0.6963788300835655,75.07986072423398,30.809147901387526,55.0,68.0,88.0,6.73842742986601,0.01898916382276408,77.98725403282585,TN5000,data_raw/TN5000_forReview/JPEGImages\003497.jpg
718,500,0.6963788300835655,36.22118384401114,40.55127370571259,5.0,13.0,68.0,6.193343872518635,0.017485459063175165,111.18922468360164,TN5000,data_raw/TN5000_forReview/JPEGImages\003498.jpg
718,500,0.6963788300835655,58.373220055710306,44.62139904520049,17.0,54.0,87.0,7.1698086458696855,0.006808596272041992,44.989069708898676,TN5000,data_raw/TN5000_forReview/JPEGImages\003499.jpg
818,628,0.7677261613691931,62.67728108015511,39.39138790505805,40.0,66.0,79.0,6.654957316298852,0.028856496420755908,263.8520298359582,TN5000,data_raw/TN5000_forReview/JPEGImages\003500.jpg
718,500,0.6963788300835655,46.381766016713094,43.83330246657568,6.0,37.0,76.0,6.653824480229031,0.026583152357714034,114.34336694355777,TN5000,data_raw/TN5000_forReview/JPEGImages\003501.jpg
718,500,0.6963788300835655,68.02060724233984,41.93942559636106,33.0,69.0,95.0,7.251237725334146,0.02979459616583236,130.8826242517582,TN5000,data_raw/TN5000_forReview/JPEGImages\003502.jpg
718,500,0.6963788300835655,32.50618941504178,38.98546183735218,1.0,8.0,60.0,5.78904696824451,0.012166592599424791,97.09073630714948,TN5000,data_raw/TN5000_forReview/JPEGImages\003503.jpg
818,628,0.7677261613691931,66.35663144534595,46.91028143265103,41.0,61.0,89.0,6.852864529317847,0.023263622503460164,252.9258731336801,TN5000,data_raw/TN5000_forReview/JPEGImages\003504.jpg
818,628,0.7677261613691931,69.02925030757012,44.165869421769436,47.0,63.0,93.0,6.853730370391247,0.020983525911697012,250.29408288043092,TN5000,data_raw/TN5000_forReview/JPEGImages\003505.jpg
718,500,0.6963788300835655,44.10756545961003,43.155547910619454,5.0,35.0,78.0,6.440619838055291,0.016979565826213096,109.73531125021599,TN5000,data_raw/TN5000_forReview/JPEGImages\003506.jpg
718,500,0.6963788300835655,74.6155487465181,43.731561647644995,35.0,69.0,108.0,7.033471035133272,0.022972024942493074,121.7761034413589,TN5000,data_raw/TN5000_forReview/JPEGImages\003507.jpg
718,500,0.6963788300835655,65.07477715877437,48.38591462690169,21.0,57.0,98.0,7.332904549035265,0.016747581634678002,90.21326218806375,TN5000,data_raw/TN5000_forReview/JPEGImages\003508.jpg
718,500,0.6963788300835655,66.63288300835654,43.624845685086306,29.0,60.0,92.0,7.277909135580982,0.025870429841552002,110.21916039508318,TN5000,data_raw/TN5000_forReview/JPEGImages\003509.jpg
498,429,0.8614457831325302,54.18744909708765,41.73468362135063,12.0,55.0,85.0,6.91711050459329,0.021451136726903478,123.5517928023554,TN5000,data_raw/TN5000_forReview/JPEGImages\003510.jpg
718,500,0.6963788300835655,64.11938161559888,34.223265862609274,39.0,57.0,80.0,6.931838485230342,0.03240232207790756,139.68208717446163,TN5000,data_raw/TN5000_forReview/JPEGImages\003511.jpg
718,500,0.6963788300835655,84.42504735376045,40.21720703172087,50.0,81.0,109.0,7.193473538523969,0.029037153805518988,132.0388033248933,TN5000,data_raw/TN5000_forReview/JPEGImages\003512.jpg
718,500,0.6963788300835655,84.42504735376045,40.21720703172087,50.0,81.0,109.0,7.193473538523969,0.029037153805518988,132.0388033248933,TN5000,data_raw/TN5000_forReview/JPEGImages\003513.jpg
718,500,0.6963788300835655,71.46995821727019,47.58619986745687,36.0,60.0,95.0,7.3159331782953245,0.030716942951453816,132.23133732078568,TN5000,data_raw/TN5000_forReview/JPEGImages\003514.jpg
718,500,0.6963788300835655,70.26277994428969,37.5953854612799,42.0,59.0,90.0,6.989418033442416,0.03896775419737662,130.37732001728315,TN5000,data_raw/TN5000_forReview/JPEGImages\003515.jpg
718,500,0.6963788300835655,83.30157938718664,62.68562158052905,21.0,84.0,126.0,7.581171258325668,0.02173663924781222,151.7786384265374,TN5000,data_raw/TN5000_forReview/JPEGImages\003516.jpg
718,500,0.6963788300835655,96.14421169916434,65.04725490070079,40.0,98.0,141.0,7.772474741637067,0.02732941475698957,113.52701806030215,TN5000,data_raw/TN5000_forReview/JPEGImages\003517.jpg
718,500,0.6963788300835655,58.71931754874652,41.40350711238807,19.0,56.0,88.0,7.112899200749938,0.005399921181274683,60.40195375065529,TN5000,data_raw/TN5000_forReview/JPEGImages\003518.jpg
718,500,0.6963788300835655,65.6163147632312,48.549478682542066,25.0,58.0,97.0,7.370274344550699,0.010073144895090041,71.60894853087935,TN5000,data_raw/TN5000_forReview/JPEGImages\003519.jpg
718,500,0.6963788300835655,70.7118077994429,45.68190673162793,33.0,66.0,103.0,7.374657049761101,0.009027818538052394,77.54492002983316,TN5000,data_raw/TN5000_forReview/JPEGImages\003520.jpg
718,500,0.6963788300835655,39.616440111420616,42.27991781043333,7.0,21.0,65.0,6.494686243732634,0.023313013754147068,111.8311986979998,TN5000,data_raw/TN5000_forReview/JPEGImages\003521.jpg
718,500,0.6963788300835655,85.61325069637883,48.839359657115644,50.0,88.0,118.0,7.497572863780759,0.026901781247292353,132.91521662505926,TN5000,data_raw/TN5000_forReview/JPEGImages\003522.jpg
718,500,0.6963788300835655,67.44610306406685,45.468855089418966,25.0,68.0,98.0,7.290202736504533,0.010615373005425076,65.01537343548696,TN5000,data_raw/TN5000_forReview/JPEGImages\003523.jpg
718,500,0.6963788300835655,72.70459331476323,43.567427165494635,39.0,73.0,102.0,7.320461468152372,0.011383995326776286,77.7412073839424,TN5000,data_raw/TN5000_forReview/JPEGImages\003524.jpg
718,500,0.6963788300835655,63.8736991643454,47.09469318398138,20.0,60.0,98.0,7.29251467122182,0.009561661677609053,66.8454024756681,TN5000,data_raw/TN5000_forReview/JPEGImages\003525.jpg
718,500,0.6963788300835655,62.46800557103064,44.97299445043002,22.0,59.0,91.0,7.269461942010711,0.009955755304192765,70.42130705499055,TN5000,data_raw/TN5000_forReview/JPEGImages\003526.jpg
718,500,0.6963788300835655,39.800966573816154,43.41169853322113,6.0,14.0,73.0,6.3095803212897765,0.01672801670286179,109.34111796613249,TN5000,data_raw/TN5000_forReview/JPEGImages\003527.jpg
718,500,0.6963788300835655,60.23196935933148,35.28408675253001,35.0,61.0,81.0,6.991940206919211,0.03327715402911821,124.59679057973227,TN5000,data_raw/TN5000_forReview/JPEGImages\003528.jpg
718,500,0.6963788300835655,49.24599164345404,52.2886606909937,2.0,31.0,89.0,6.456075145374089,0.022262097416590503,117.30277465064006,TN5000,data_raw/TN5000_forReview/JPEGImages\003529.jpg
718,500,0.6963788300835655,55.95086072423398,49.60335997397375,12.0,45.0,88.0,7.118587807304738,0.02359810276061188,100.21217316616963,TN5000,data_raw/TN5000_forReview/JPEGImages\003530.jpg
718,500,0.6963788300835655,58.91377437325905,44.15885176379391,22.0,49.0,85.0,7.1743765088985,0.016795096469088805,94.2600266071583,TN5000,data_raw/TN5000_forReview/JPEGImages\003531.jpg
718,500,0.6963788300835655,57.23739554317549,37.90881571737954,20.0,55.0,83.0,6.9362154458568925,0.010528728307381848,77.00257346662085,TN5000,data_raw/TN5000_forReview/JPEGImages\003532.jpg
718,500,0.6963788300835655,57.23739554317549,37.90881571737954,20.0,55.0,83.0,6.9362154458568925,0.010528728307381848,77.00257346662085,TN5000,data_raw/TN5000_forReview/JPEGImages\003533.jpg
718,500,0.6963788300835655,82.29298885793872,51.270532229321255,40.0,82.0,118.0,7.535164970591872,0.014821833345910789,86.71610115333098,TN5000,data_raw/TN5000_forReview/JPEGImages\003534.jpg
718,500,0.6963788300835655,57.82799721448468,43.15087013392379,23.0,48.0,83.0,7.199084631061412,0.02800300740951918,126.11998624353684,TN5000,data_raw/TN5000_forReview/JPEGImages\003535.jpg
718,500,0.6963788300835655,54.73159888579387,40.6892366302808,20.0,49.0,78.0,7.080169844921421,0.026474147737595134,129.04598584213272,TN5000,data_raw/TN5000_forReview/JPEGImages\003536.jpg
718,500,0.6963788300835655,51.74302228412256,44.35211449239573,18.0,38.0,75.0,7.106954794743848,0.030348004237205232,128.112578662999,TN5000,data_raw/TN5000_forReview/JPEGImages\003537.jpg
718,500,0.6963788300835655,68.78470194986072,55.96958339253569,12.0,69.0,103.0,7.278302776901203,0.023494688121011898,106.41488454834293,TN5000,data_raw/TN5000_forReview/JPEGImages\003538.jpg
718,500,0.6963788300835655,64.11369637883008,52.52511250446759,15.0,57.0,103.0,7.30956591595946,0.020238524468742226,95.67936191648566,TN5000,data_raw/TN5000_forReview/JPEGImages\003539.jpg
